"","Country","year","sex","rate","mean_climate"
"524","Belgium",1998,"female",0.000113,10.3691666666667
"525","Belgium",1999,"male",0.000289,10.93425
"526","Belgium",1999,"female",1e-04,10.93425
"527","Belgium",2000,"male",0.000323,11.03425
"528","Belgium",2000,"female",0.000124,11.03425
"529","Belgium",2001,"male",0.000334,10.5433333333333
"530","Belgium",2001,"female",0.000117,10.5433333333333
"531","Belgium",2002,"male",0.000314,11.03575
"532","Belgium",2002,"female",0.000116,11.03575
"533","Belgium",2003,"female",0.00011,10.87025
"534","Belgium",2003,"male",0.000321,10.87025
"535","Belgium",2004,"male",0.000302,10.4525833333333
"536","Belgium",2004,"female",0.000107,10.4525833333333
"537","Belgium",2005,"female",0.000109,10.7278333333333
"538","Belgium",2005,"male",0.000306,10.7278333333333
"539","Belgium",2006,"female",0.000106,11.09525
"540","Belgium",2006,"male",0.000287,11.09525
"541","Belgium",2007,"male",0.000269,11.1455
"542","Belgium",2007,"female",0.000105,11.1455
"543","Belgium",2008,"female",0.000106,10.5049166666667
"544","Belgium",2008,"male",0.000294,10.5049166666667
"545","Belgium",2009,"male",0.000293,10.6285
"546","Belgium",2009,"female",0.000107,10.6285
"547","Belgium",2010,"female",0.000108,9.36175
"548","Belgium",2010,"male",0.000291,9.36175
"549","Belgium",2011,"female",0.000114,11.3053333333333
"550","Belgium",2011,"male",0.000293,11.3053333333333
"551","Belgium",2012,"male",0.00029,10.3518333333333
"552","Belgium",2012,"female",0.000102,10.3518333333333
"553","Belgium",2013,"male",0.000264,10.060125
"554","Belgium",2013,"female",9.92e-05,10.060125
"555","Belize",1986,"male",2.73e-05,25.3823333333333
"556","Belize",1986,"female",1.36e-05,25.3823333333333
"557","Belize",1987,"male",5.51e-05,25.4615833333333
"558","Belize",1987,"female",0,25.4615833333333
"559","Belize",1989,"male",1.3e-05,25.3149166666667
"560","Belize",1989,"female",0,25.3149166666667
"561","Belize",1990,"female",1.28e-05,25.5503333333333
"562","Belize",1990,"male",2.51e-05,25.5503333333333
"563","Belize",1991,"female",0,25.8633333333333
"564","Belize",1991,"male",2.44e-05,25.8633333333333
"565","Belize",1993,"male",1.16e-05,25.6030833333333
"566","Belize",1993,"female",0,25.6030833333333
"567","Belize",1994,"female",1.18e-05,25.9089166666667
"568","Belize",1994,"male",8.14e-05,25.9089166666667
"569","Belize",1995,"female",1.12e-05,26.00475
"570","Belize",1995,"male",0.000143,26.00475
"571","Belize",1996,"male",8.79e-05,25.4505
"572","Belize",1996,"female",0,25.4505
"573","Belize",1997,"male",1.06e-05,26.08825
"574","Belize",1997,"female",0,26.08825
"575","Belize",1998,"female",1.03e-05,26.2281666666667
"576","Belize",1998,"male",0.000112,26.2281666666667
"577","Belize",1999,"male",0.000176,25.3666666666667
"578","Belize",1999,"female",0,25.3666666666667
"579","Belize",2000,"male",0.000132,25.285
"580","Belize",2000,"female",3.83e-05,25.285
"581","Belize",2001,"female",1.85e-05,25.5239166666667
"582","Belize",2001,"male",0.000156,25.5239166666667
"583","Belize",2002,"male",7.99e-05,25.7873333333333
"584","Belize",2002,"female",4.49e-05,25.7873333333333
"585","Belize",2003,"male",6.89e-05,25.8653333333333
"586","Belize",2003,"female",3.48e-05,25.8653333333333
"587","Belize",2004,"male",0.000159,25.7440833333333
"588","Belize",2004,"female",8.45e-06,25.7440833333333
"589","Belize",2005,"male",8.94e-05,25.919
"590","Belize",2005,"female",8.19e-06,25.919
"591","Belize",2006,"male",7.1e-05,25.7085
"592","Belize",2006,"female",1.59e-05,25.7085
"593","Belize",2007,"male",4.6e-05,25.85875
"594","Belize",2007,"female",1.54e-05,25.85875
"595","Belize",2008,"male",7.45e-05,25.5246666666667
"596","Belize",2008,"female",7.45e-06,25.5246666666667
"597","Belize",2009,"male",7.97e-05,25.90775
"598","Belize",2009,"female",2.89e-05,25.90775
"599","Belize",2010,"female",1.41e-05,25.5023333333333
"600","Belize",2010,"male",9.18e-05,25.5023333333333
"601","Belize",2011,"male",0.000193,25.84275
"602","Belize",2011,"female",3.42e-05,25.84275
"603","Belize",2012,"male",0.000107,25.7344166666667
"604","Belize",2012,"female",1.33e-05,25.7344166666667
"605","Belize",2013,"male",0.000105,26.2133333333333
"606","Belize",2013,"female",6.51e-06,26.2133333333333
"607","Brazil",1985,"female",1.81e-05,24.9656666666667
"608","Brazil",1985,"male",5.41e-05,24.9656666666667
"609","Brazil",1986,"male",5.35e-05,25.131
"610","Brazil",1986,"female",1.91e-05,25.131
"611","Brazil",1987,"female",1.87e-05,25.5634166666667
"612","Brazil",1987,"male",5.78e-05,25.5634166666667
"613","Brazil",1988,"female",1.79e-05,25.1773333333333
"614","Brazil",1988,"male",5.35e-05,25.1773333333333
"615","Brazil",1989,"female",1.65e-05,24.8714166666667
"616","Brazil",1989,"male",5.34e-05,24.8714166666667
"617","Brazil",1990,"female",1.83e-05,25.2749166666667
"618","Brazil",1990,"male",5.53e-05,25.2749166666667
"619","Brazil",1991,"male",5.97e-05,25.2921666666667
"620","Brazil",1991,"female",1.76e-05,25.2921666666667
"621","Brazil",1992,"male",5.96e-05,25.2513333333333
"622","Brazil",1992,"female",1.69e-05,25.2513333333333
"623","Brazil",1993,"female",1.68e-05,25.3549166666667
"624","Brazil",1993,"male",6.27e-05,25.3549166666667
"625","Brazil",1994,"female",1.79e-05,25.4546666666667
"626","Brazil",1994,"male",6.57e-05,25.4546666666667
"627","Brazil",1995,"female",1.91e-05,25.5544166666667
"628","Brazil",1995,"male",7.19e-05,25.5544166666667
"629","Brazil",1996,"female",1.87e-05,25.3378333333333
"630","Brazil",1996,"male",7.3e-05,25.3378333333333
"631","Brazil",1997,"male",7.41e-05,25.5594166666667
"632","Brazil",1997,"female",1.86e-05,25.5594166666667
"633","Brazil",1998,"male",7.29e-05,25.95875
"634","Brazil",1998,"female",1.87e-05,25.95875
"635","Brazil",1999,"female",1.56e-05,25.2865833333333
"636","Brazil",1999,"male",6.91e-05,25.2865833333333
"637","Brazil",2000,"female",1.72e-05,25.1965
"638","Brazil",2000,"male",6.93e-05,25.1965
"639","Brazil",2001,"female",1.91e-05,25.5044166666667
"640","Brazil",2001,"male",7.8e-05,25.5044166666667
"641","Brazil",2002,"male",7.49e-05,25.8003333333333
"642","Brazil",2002,"female",2.05e-05,25.8003333333333
"643","Brazil",2003,"female",1.91e-05,25.621
"644","Brazil",2003,"male",7.66e-05,25.621
"645","Brazil",2004,"female",2e-05,25.4965
"646","Brazil",2004,"male",7.61e-05,25.4965
"647","Brazil",2005,"female",2.08e-05,25.806
"648","Brazil",2005,"male",8.02e-05,25.806
"649","Brazil",2006,"male",8.02e-05,25.517
"650","Brazil",2006,"female",2.05e-05,25.517
"651","Brazil",2007,"female",2.1e-05,25.668
"652","Brazil",2007,"male",8.11e-05,25.668
"653","Brazil",2008,"female",2.12e-05,25.4103333333333
"654","Brazil",2008,"male",8.33e-05,25.4103333333333
"655","Brazil",2009,"male",8.47e-05,25.6005833333333
"656","Brazil",2009,"female",2.05e-05,25.6005833333333
"657","Brazil",2010,"male",8.25e-05,25.8124166666667
"658","Brazil",2010,"female",2.24e-05,25.8124166666667
"659","Brazil",2011,"female",2.23e-05,25.4289166666667
"660","Brazil",2011,"male",8.58e-05,25.4289166666667
"661","Brazil",2012,"male",8.83e-05,25.7170833333333
"662","Brazil",2012,"female",2.38e-05,25.7170833333333
"663","Brazil",2013,"male",9.01e-05,25.348125
"664","Brazil",2013,"female",2.33e-05,25.348125
"665","Bulgaria",1985,"female",9.97e-05,10.2705833333333
"666","Bulgaria",1985,"male",0.000248,10.2705833333333
"667","Bulgaria",1986,"female",0.000102,10.6978333333333
"668","Bulgaria",1986,"male",0.000234,10.6978333333333
"669","Bulgaria",1987,"male",0.000257,10.4218333333333
"670","Bulgaria",1987,"female",0.000101,10.4218333333333
"671","Bulgaria",1988,"male",0.000248,10.7585833333333
"672","Bulgaria",1988,"female",1e-04,10.7585833333333
"673","Bulgaria",1989,"male",0.000252,11.1019166666667
"674","Bulgaria",1989,"female",9.82e-05,11.1019166666667
"675","Bulgaria",1990,"male",0.000222,11.5976666666667
"676","Bulgaria",1990,"female",9.42e-05,11.5976666666667
"677","Bulgaria",1991,"female",8.93e-05,10.1806666666667
"678","Bulgaria",1991,"male",0.000241,10.1806666666667
"679","Bulgaria",1992,"male",0.000281,11.02175
"680","Bulgaria",1992,"female",1e-04,11.02175
"681","Bulgaria",1993,"male",0.000261,10.7134166666667
"682","Bulgaria",1993,"female",0.000109,10.7134166666667
"683","Bulgaria",1994,"male",0.000268,12.2004166666667
"684","Bulgaria",1994,"female",0.000102,12.2004166666667
"685","Bulgaria",1995,"female",0.000101,10.8096666666667
"686","Bulgaria",1995,"male",0.000262,10.8096666666667
"687","Bulgaria",1996,"male",0.000286,10.4285
"688","Bulgaria",1996,"female",0.000102,10.4285
"689","Bulgaria",1997,"male",0.000259,10.2253333333333
"690","Bulgaria",1997,"female",0.000114,10.2253333333333
"691","Bulgaria",1998,"male",0.000274,11.0989166666667
"692","Bulgaria",1998,"female",0.000111,11.0989166666667
"693","Bulgaria",1999,"female",8.46e-05,11.7885
"694","Bulgaria",1999,"male",0.000252,11.7885
"695","Bulgaria",2000,"female",9.49e-05,11.9068333333333
"696","Bulgaria",2000,"male",0.000263,11.9068333333333
"697","Bulgaria",2001,"female",9.3e-05,11.6238333333333
"698","Bulgaria",2001,"male",0.000258,11.6238333333333
"699","Bulgaria",2002,"female",8.65e-05,11.6803333333333
"700","Bulgaria",2002,"male",0.000268,11.6803333333333
"701","Bulgaria",2003,"female",7.57e-05,10.953
"702","Bulgaria",2003,"male",0.00022,10.953
"703","Bulgaria",2004,"female",6.95e-05,11.2416666666667
"704","Bulgaria",2004,"male",0.000207,11.2416666666667
"705","Bulgaria",2005,"male",0.000203,10.7815833333333
"706","Bulgaria",2005,"female",6.67e-05,10.7815833333333
"707","Bulgaria",2006,"male",0.000211,11.1175833333333
"708","Bulgaria",2006,"female",5.92e-05,11.1175833333333
"709","Bulgaria",2007,"male",0.000188,12.314
"710","Bulgaria",2007,"female",6.32e-05,12.314
"711","Bulgaria",2008,"male",0.000198,11.98775
"712","Bulgaria",2008,"female",6.52e-05,11.98775
"713","Bulgaria",2009,"male",0.00019,11.894
"714","Bulgaria",2009,"female",5.51e-05,11.894
"715","Bulgaria",2010,"male",0.000188,11.7663333333333
"716","Bulgaria",2010,"female",5.66e-05,11.7663333333333
"717","Bulgaria",2011,"female",4.34e-05,11.0478333333333
"718","Bulgaria",2011,"male",0.000177,11.0478333333333
"719","Bulgaria",2012,"male",0.000199,12.0275833333333
"720","Bulgaria",2012,"female",5.56e-05,12.0275833333333
"721","Bulgaria",2013,"male",0.000171,13.411875
"722","Bulgaria",2013,"female",4.15e-05,13.411875
"723","Canada",1985,"female",5.82e-05,-4.90116666666667
"724","Canada",1985,"male",0.000221,-4.90116666666667
"725","Canada",1986,"female",6.87e-05,-4.84391666666667
"726","Canada",1986,"male",0.000247,-4.84391666666667
"727","Canada",1987,"female",6.61e-05,-3.34333333333333
"728","Canada",1987,"male",0.000239,-3.34333333333333
"729","Canada",1988,"female",6.34e-05,-4.12516666666667
"730","Canada",1988,"male",0.000231,-4.12516666666667
"731","Canada",1989,"male",0.000225,-5.07333333333333
"732","Canada",1989,"female",6.42e-05,-5.07333333333333
"733","Canada",1990,"female",5.61e-05,-5.02191666666667
"734","Canada",1990,"male",0.00022,-5.02191666666667
"735","Canada",1991,"male",0.00023,-4.42666666666667
"736","Canada",1991,"female",5.56e-05,-4.42666666666667
"737","Canada",1992,"male",0.000223,-4.92891666666667
"738","Canada",1992,"female",5.88e-05,-4.92891666666667
"739","Canada",1993,"male",0.000226,-4.4015
"740","Canada",1993,"female",5.79e-05,-4.4015
"741","Canada",1994,"female",5.66e-05,-4.43366666666667
"742","Canada",1994,"male",0.00022,-4.43366666666667
"743","Canada",1995,"female",5.81e-05,-4.31433333333333
"744","Canada",1995,"male",0.000231,-4.31433333333333
"745","Canada",1996,"female",6.05e-05,-4.94116666666667
"746","Canada",1996,"male",0.000226,-4.94116666666667
"747","Canada",1997,"female",5.4e-05,-4.2315
"748","Canada",1997,"male",0.00021,-4.2315
"749","Canada",1998,"female",5.39e-05,-2.55391666666667
"750","Canada",1998,"male",0.000209,-2.55391666666667
"751","Canada",1999,"male",0.000228,-3.18633333333333
"752","Canada",1999,"female",5.86e-05,-3.18633333333333
"753","Canada",2000,"male",0.000195,-4.02591666666667
"754","Canada",2000,"female",5.51e-05,-4.02591666666667
"755","Canada",2001,"male",0.000198,-3.10008333333333
"756","Canada",2001,"female",5.56e-05,-3.10008333333333
"757","Canada",2002,"male",0.000195,-4.36283333333333
"758","Canada",2002,"female",5.33e-05,-4.36283333333333
"759","Canada",2003,"female",5.69e-05,-3.8595
"760","Canada",2003,"male",0.000196,-3.8595
"761","Canada",2004,"female",5.74e-05,-4.92308333333333
"762","Canada",2004,"male",0.000183,-4.92308333333333
"763","Canada",2005,"female",5.73e-05,-3.30875
"764","Canada",2005,"male",0.000189,-3.30875
"765","Canada",2006,"male",0.000176,-2.46016666666667
"766","Canada",2006,"female",5.23e-05,-2.46016666666667
"767","Canada",2007,"male",0.000176,-4.06091666666667
"768","Canada",2007,"female",5.6e-05,-4.06091666666667
"769","Canada",2008,"female",5.82e-05,-4.29525
"770","Canada",2008,"male",0.000178,-4.29525
"771","Canada",2009,"male",0.000189,-4.13508333333333
"772","Canada",2009,"female",5.59e-05,-4.13508333333333
"773","Canada",2010,"male",0.000186,-1.88791666666667
"774","Canada",2010,"female",5.95e-05,-1.88791666666667
"775","Canada",2011,"female",5.75e-05,-3.55708333333333
"776","Canada",2011,"male",0.000172,-3.55708333333333
"777","Canada",2012,"female",5.73e-05,-3.17683333333333
"778","Canada",2012,"male",0.000182,-3.17683333333333
"779","Canada",2013,"female",6.02e-05,-1.64066666666667
"780","Canada",2013,"male",0.000184,-1.64066666666667
"781","Chile",1985,"male",0.000109,10.0399166666667
"782","Chile",1985,"female",2.05e-05,10.0399166666667
"783","Chile",1986,"male",9.87e-05,9.8375
"784","Chile",1986,"female",2.2e-05,9.8375
"785","Chile",1987,"male",0.000103,10.2715833333333
"786","Chile",1987,"female",2.2e-05,10.2715833333333
"787","Chile",1988,"male",0.000104,9.72525
"788","Chile",1988,"female",2.04e-05,9.72525
"789","Chile",1989,"male",0.000111,10.0245
"790","Chile",1989,"female",1.69e-05,10.0245
"791","Chile",1990,"male",0.00011,9.83125
"792","Chile",1990,"female",1.83e-05,9.83125
"793","Chile",1991,"female",2.21e-05,9.72541666666667
"794","Chile",1991,"male",0.000112,9.72541666666667
"795","Chile",1992,"female",1.56e-05,9.73775
"796","Chile",1992,"male",9.42e-05,9.73775
"797","Chile",1993,"male",0.000103,9.94458333333333
"798","Chile",1993,"female",1.86e-05,9.94458333333333
"799","Chile",1994,"female",1.53e-05,10.0543333333333
"800","Chile",1994,"male",0.000114,10.0543333333333
"801","Chile",1995,"male",0.000127,9.78491666666667
"802","Chile",1995,"female",1.88e-05,9.78491666666667
"803","Chile",1996,"male",0.000123,9.758
"804","Chile",1996,"female",1.82e-05,9.758
"805","Chile",1997,"male",0.000118,10.337
"806","Chile",1997,"female",1.98e-05,10.337
"807","Chile",1998,"female",1.92e-05,10.2924166666667
"808","Chile",1998,"male",0.000135,10.2924166666667
"809","Chile",1999,"female",1.98e-05,9.82958333333333
"810","Chile",1999,"male",0.000133,9.82958333333333
"811","Chile",2000,"male",0.000184,9.56408333333333
"812","Chile",2000,"female",2.93e-05,9.56408333333333
"813","Chile",2001,"male",2e-04,9.81966666666667
"814","Chile",2001,"female",3.25e-05,9.81966666666667
"815","Chile",2002,"female",3.39e-05,9.74241666666667
"816","Chile",2002,"male",0.000192,9.74241666666667
"817","Chile",2003,"male",0.000196,10.0784166666667
"818","Chile",2003,"female",3.42e-05,10.0784166666667
"819","Chile",2004,"male",0.000203,10.2058333333333
"820","Chile",2004,"female",3.53e-05,10.2058333333333
"821","Chile",2005,"female",3.7e-05,9.89183333333333
"822","Chile",2005,"male",0.000191,9.89183333333333
"823","Chile",2006,"female",3.89e-05,10.174
"824","Chile",2006,"male",0.000201,10.174
"825","Chile",2007,"female",4.56e-05,9.48991666666667
"826","Chile",2007,"male",0.000199,9.48991666666667
"827","Chile",2008,"male",0.00022,10.1625
"828","Chile",2008,"female",5.3e-05,10.1625
"829","Chile",2009,"male",0.000224,9.99441666666667
"830","Chile",2009,"female",5.37e-05,9.99441666666667
"831","Chile",2010,"female",4.8e-05,9.71283333333333
"832","Chile",2010,"male",0.000208,9.71283333333333
"833","Chile",2011,"female",4.59e-05,10.03225
"834","Chile",2011,"male",0.000211,10.03225
"835","Chile",2012,"female",4.07e-05,10.2725833333333
"836","Chile",2012,"male",0.00019,10.2725833333333
"837","Chile",2013,"female",3.87e-05,9.877375
"838","Chile",2013,"male",0.000177,9.877375
"839","Colombia",1985,"male",6.24e-05,25.0126666666667
"840","Colombia",1985,"female",1.74e-05,25.0126666666667
"841","Colombia",1986,"female",1.71e-05,25.0130833333333
"842","Colombia",1986,"male",5.77e-05,25.0130833333333
"843","Colombia",1987,"female",1.38e-05,25.6325
"844","Colombia",1987,"male",5.45e-05,25.6325
"845","Colombia",1988,"male",5.22e-05,25.2134166666667
"846","Colombia",1988,"female",1.18e-05,25.2134166666667
"847","Colombia",1989,"male",4.51e-05,24.8635833333333
"848","Colombia",1989,"female",1.2e-05,24.8635833333333
"849","Colombia",1990,"female",1.32e-05,25.2191666666667
"850","Colombia",1990,"male",4.49e-05,25.2191666666667
"851","Colombia",1991,"female",1.37e-05,25.3418333333333
"852","Colombia",1991,"male",5.28e-05,25.3418333333333
"853","Colombia",1992,"male",5.8e-05,25.5335833333333
"854","Colombia",1992,"female",1.58e-05,25.5335833333333
"855","Colombia",1993,"female",1.4e-05,25.2064166666667
"856","Colombia",1993,"male",5.83e-05,25.2064166666667
"857","Colombia",1994,"male",6.09e-05,25.1624166666667
"858","Colombia",1994,"female",1.72e-05,25.1624166666667
"859","Colombia",1995,"male",5.44e-05,25.4928333333333
